"datasetId";"startTime";"endTime";"value";"additionalJson"
363;"2026-09-10T02:00:00.000Z";"2026-09-10T03:00:00.000Z";4221719.278;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-10T02:00:00Z"",""Value"":""4221719.278"",""Count"":""3796948""}"
363;"2026-09-10T01:00:00.000Z";"2026-09-10T02:00:00.000Z";3998742.621;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-10T01:00:00Z"",""Value"":""3998742.621"",""Count"":""3796985""}"
363;"2026-09-10T00:00:00.000Z";"2026-09-10T01:00:00.000Z";3987390.116;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-10T00:00:00Z"",""Value"":""3987390.116"",""Count"":""3796984""}"
363;"2026-09-09T23:00:00.000Z";"2026-09-10T00:00:00.000Z";3979192.022;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-09T23:00:00Z"",""Value"":""3979192.022"",""Count"":""3796990""}"
363;"2026-09-09T22:00:00.000Z";"2026-09-09T23:00:00.000Z";4070370.703;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-09T22:00:00Z"",""Value"":""4070370.703"",""Count"":""3796992""}"
363;"2026-09-09T21:00:00.000Z";"2026-09-09T22:00:00.000Z";4316573.54;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-09T21:00:00Z"",""Value"":""4316573.54"",""Count"":""3797014""}"
363;"2026-09-09T20:00:00.000Z";"2026-09-09T21:00:00.000Z";4641183.507;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-09T20:00:00Z"",""Value"":""4641183.507"",""Count"":""3796721""}"
363;"2026-09-09T19:00:00.000Z";"2026-09-09T20:00:00.000Z";4968152.791;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-09T19:00:00Z"",""Value"":""4968152.791"",""Count"":""3796719""}"
363;"2026-09-09T18:00:00.000Z";"2026-09-09T19:00:00.000Z";5096101.948;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-09T18:00:00Z"",""Value"":""5096101.948"",""Count"":""3796720""}"
363;"2026-09-09T17:00:00.000Z";"2026-09-09T18:00:00.000Z";5414011.009;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-09T17:00:00Z"",""Value"":""5414011.009"",""Count"":""3796718""}"
363;"2026-09-09T16:00:00.000Z";"2026-09-09T17:00:00.000Z";5367523.921;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-09T16:00:00Z"",""Value"":""5367523.921"",""Count"":""3796717""}"
363;"2026-09-09T15:00:00.000Z";"2026-09-09T16:00:00.000Z";5273902.93;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-09T15:00:00Z"",""Value"":""5273902.93"",""Count"":""3796718""}"
363;"2026-09-09T14:00:00.000Z";"2026-09-09T15:00:00.000Z";5320185.66;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-09T14:00:00Z"",""Value"":""5320185.66"",""Count"":""3796714""}"
363;"2026-09-09T13:00:00.000Z";"2026-09-09T14:00:00.000Z";5347061.436;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-09T13:00:00Z"",""Value"":""5347061.436"",""Count"":""3796701""}"
363;"2026-09-09T12:00:00.000Z";"2026-09-09T13:00:00.000Z";5362990.231;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-09T12:00:00Z"",""Value"":""5362990.231"",""Count"":""3796694""}"
363;"2026-09-09T11:00:00.000Z";"2026-09-09T12:00:00.000Z";5388863.682;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-09T11:00:00Z"",""Value"":""5388863.682"",""Count"":""3796687""}"
363;"2026-09-09T10:00:00.000Z";"2026-09-09T11:00:00.000Z";5442242.228;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-09T10:00:00Z"",""Value"":""5442242.228"",""Count"":""3796686""}"
363;"2026-09-09T09:00:00.000Z";"2026-09-09T10:00:00.000Z";5558323.283;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-09T09:00:00Z"",""Value"":""5558323.283"",""Count"":""3796666""}"
363;"2026-09-09T08:00:00.000Z";"2026-09-09T09:00:00.000Z";5535500.15;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-09T08:00:00Z"",""Value"":""5535500.15"",""Count"":""3796626""}"
363;"2026-09-09T07:00:00.000Z";"2026-09-09T08:00:00.000Z";5512705.549;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-09T07:00:00Z"",""Value"":""5512705.549"",""Count"":""3796602""}"
363;"2026-09-09T06:00:00.000Z";"2026-09-09T07:00:00.000Z";5492596.362;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-09T06:00:00Z"",""Value"":""5492596.362"",""Count"":""3796562""}"
363;"2026-09-09T05:00:00.000Z";"2026-09-09T06:00:00.000Z";5343929.04;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-09T05:00:00Z"",""Value"":""5343929.04"",""Count"":""3796690""}"
363;"2026-09-09T04:00:00.000Z";"2026-09-09T05:00:00.000Z";5094929.772;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-09T04:00:00Z"",""Value"":""5094929.772"",""Count"":""3796701""}"
363;"2026-09-09T03:00:00.000Z";"2026-09-09T04:00:00.000Z";4693979.92;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-09T03:00:00Z"",""Value"":""4693979.92"",""Count"":""3796701""}"
363;"2026-09-09T02:00:00.000Z";"2026-09-09T03:00:00.000Z";4150455.449;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-09T02:00:00Z"",""Value"":""4150455.449"",""Count"":""3796706""}"
363;"2026-09-09T01:00:00.000Z";"2026-09-09T02:00:00.000Z";3937458.846;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-09T01:00:00Z"",""Value"":""3937458.846"",""Count"":""3796754""}"
363;"2026-09-09T00:00:00.000Z";"2026-09-09T01:00:00.000Z";3930902.574;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-09T00:00:00Z"",""Value"":""3930902.574"",""Count"":""3796754""}"
363;"2026-09-08T23:00:00.000Z";"2026-09-09T00:00:00.000Z";4025171.934;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-08T23:00:00Z"",""Value"":""4025171.934"",""Count"":""3796754""}"
363;"2026-09-08T22:00:00.000Z";"2026-09-08T23:00:00.000Z";4198226.862;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-08T22:00:00Z"",""Value"":""4198226.862"",""Count"":""3796755""}"
363;"2026-09-08T21:00:00.000Z";"2026-09-08T22:00:00.000Z";4425018.731;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-08T21:00:00Z"",""Value"":""4425018.731"",""Count"":""3796764""}"
363;"2026-09-08T20:00:00.000Z";"2026-09-08T21:00:00.000Z";4758415.095;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-08T20:00:00Z"",""Value"":""4758415.095"",""Count"":""3796393""}"
363;"2026-09-08T19:00:00.000Z";"2026-09-08T20:00:00.000Z";5127371.443;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-08T19:00:00Z"",""Value"":""5127371.443"",""Count"":""3796393""}"
363;"2026-09-08T18:00:00.000Z";"2026-09-08T19:00:00.000Z";5280534.582;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-08T18:00:00Z"",""Value"":""5280534.582"",""Count"":""3796393""}"
363;"2026-09-08T17:00:00.000Z";"2026-09-08T18:00:00.000Z";5575638.894;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-08T17:00:00Z"",""Value"":""5575638.894"",""Count"":""3796393""}"
363;"2026-09-08T16:00:00.000Z";"2026-09-08T17:00:00.000Z";5548382.363;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-08T16:00:00Z"",""Value"":""5548382.363"",""Count"":""3796394""}"
363;"2026-09-08T15:00:00.000Z";"2026-09-08T16:00:00.000Z";5486347.236;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-08T15:00:00Z"",""Value"":""5486347.236"",""Count"":""3796393""}"
363;"2026-09-08T14:00:00.000Z";"2026-09-08T15:00:00.000Z";5538663.731;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-08T14:00:00Z"",""Value"":""5538663.731"",""Count"":""3796390""}"
363;"2026-09-08T13:00:00.000Z";"2026-09-08T14:00:00.000Z";5556102.368;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-08T13:00:00Z"",""Value"":""5556102.368"",""Count"":""3796385""}"
363;"2026-09-08T12:00:00.000Z";"2026-09-08T13:00:00.000Z";5557658.964;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-08T12:00:00Z"",""Value"":""5557658.964"",""Count"":""3796368""}"
363;"2026-09-08T11:00:00.000Z";"2026-09-08T12:00:00.000Z";5654097.317;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-08T11:00:00Z"",""Value"":""5654097.317"",""Count"":""3796359""}"
363;"2026-09-08T10:00:00.000Z";"2026-09-08T11:00:00.000Z";5753500.433;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-08T10:00:00Z"",""Value"":""5753500.433"",""Count"":""3796357""}"
363;"2026-09-08T09:00:00.000Z";"2026-09-08T10:00:00.000Z";5827116.013;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-08T09:00:00Z"",""Value"":""5827116.013"",""Count"":""3796332""}"
363;"2026-09-08T08:00:00.000Z";"2026-09-08T09:00:00.000Z";5844518.87;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-08T08:00:00Z"",""Value"":""5844518.87"",""Count"":""3796311""}"
363;"2026-09-08T07:00:00.000Z";"2026-09-08T08:00:00.000Z";5763058.168;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-08T07:00:00Z"",""Value"":""5763058.168"",""Count"":""3796292""}"
363;"2026-09-08T06:00:00.000Z";"2026-09-08T07:00:00.000Z";5704903.613;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-08T06:00:00Z"",""Value"":""5704903.613"",""Count"":""3796303""}"
363;"2026-09-08T05:00:00.000Z";"2026-09-08T06:00:00.000Z";5529800.623;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-08T05:00:00Z"",""Value"":""5529800.623"",""Count"":""3796461""}"
363;"2026-09-08T04:00:00.000Z";"2026-09-08T05:00:00.000Z";5232799.258;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-08T04:00:00Z"",""Value"":""5232799.258"",""Count"":""3796475""}"
363;"2026-09-08T03:00:00.000Z";"2026-09-08T04:00:00.000Z";4771742.231;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-08T03:00:00Z"",""Value"":""4771742.231"",""Count"":""3796476""}"
363;"2026-09-08T02:00:00.000Z";"2026-09-08T03:00:00.000Z";4222170.314;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-08T02:00:00Z"",""Value"":""4222170.314"",""Count"":""3796477""}"
363;"2026-09-08T01:00:00.000Z";"2026-09-08T02:00:00.000Z";4049596.031;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-08T01:00:00Z"",""Value"":""4049596.031"",""Count"":""3796510""}"
363;"2026-09-08T00:00:00.000Z";"2026-09-08T01:00:00.000Z";4076178.05;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-08T00:00:00Z"",""Value"":""4076178.05"",""Count"":""3796510""}"
363;"2026-09-07T23:00:00.000Z";"2026-09-08T00:00:00.000Z";4156192.467;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-07T23:00:00Z"",""Value"":""4156192.467"",""Count"":""3796509""}"
363;"2026-09-07T22:00:00.000Z";"2026-09-07T23:00:00.000Z";4289093.472;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-07T22:00:00Z"",""Value"":""4289093.472"",""Count"":""3796509""}"
363;"2026-09-07T21:00:00.000Z";"2026-09-07T22:00:00.000Z";4569745.144;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-07T21:00:00Z"",""Value"":""4569745.144"",""Count"":""3796526""}"
363;"2026-09-07T20:00:00.000Z";"2026-09-07T21:00:00.000Z";4956834.224;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-07T20:00:00Z"",""Value"":""4956834.224"",""Count"":""3796273""}"
363;"2026-09-07T19:00:00.000Z";"2026-09-07T20:00:00.000Z";5310289.575;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-07T19:00:00Z"",""Value"":""5310289.575"",""Count"":""3796273""}"
363;"2026-09-07T18:00:00.000Z";"2026-09-07T19:00:00.000Z";5425270.02;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-07T18:00:00Z"",""Value"":""5425270.02"",""Count"":""3796271""}"
363;"2026-09-07T17:00:00.000Z";"2026-09-07T18:00:00.000Z";5660268.19;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-07T17:00:00Z"",""Value"":""5660268.19"",""Count"":""3796270""}"
363;"2026-09-07T16:00:00.000Z";"2026-09-07T17:00:00.000Z";5540235.622;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-07T16:00:00Z"",""Value"":""5540235.622"",""Count"":""3796268""}"
363;"2026-09-07T15:00:00.000Z";"2026-09-07T16:00:00.000Z";5397271.659;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-07T15:00:00Z"",""Value"":""5397271.659"",""Count"":""3796269""}"
363;"2026-09-07T14:00:00.000Z";"2026-09-07T15:00:00.000Z";5350254.901;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-07T14:00:00Z"",""Value"":""5350254.901"",""Count"":""3796269""}"
363;"2026-09-07T13:00:00.000Z";"2026-09-07T14:00:00.000Z";5293293.848;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-07T13:00:00Z"",""Value"":""5293293.848"",""Count"":""3796263""}"
363;"2026-09-07T12:00:00.000Z";"2026-09-07T13:00:00.000Z";5232220.258;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-07T12:00:00Z"",""Value"":""5232220.258"",""Count"":""3796240""}"
363;"2026-09-07T11:00:00.000Z";"2026-09-07T12:00:00.000Z";5275799.248;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-07T11:00:00Z"",""Value"":""5275799.248"",""Count"":""3796233""}"
363;"2026-09-07T10:00:00.000Z";"2026-09-07T11:00:00.000Z";5332950.988;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-07T10:00:00Z"",""Value"":""5332950.988"",""Count"":""3796225""}"
363;"2026-09-07T09:00:00.000Z";"2026-09-07T10:00:00.000Z";5465202.027;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-07T09:00:00Z"",""Value"":""5465202.027"",""Count"":""3796196""}"
363;"2026-09-07T08:00:00.000Z";"2026-09-07T09:00:00.000Z";5557350.004;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-07T08:00:00Z"",""Value"":""5557350.004"",""Count"":""3796222""}"
363;"2026-09-07T07:00:00.000Z";"2026-09-07T08:00:00.000Z";5609850.033;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-07T07:00:00Z"",""Value"":""5609850.033"",""Count"":""3796207""}"
363;"2026-09-07T06:00:00.000Z";"2026-09-07T07:00:00.000Z";5717689.96;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-07T06:00:00Z"",""Value"":""5717689.96"",""Count"":""3796205""}"
363;"2026-09-07T05:00:00.000Z";"2026-09-07T06:00:00.000Z";5742257.219;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-07T05:00:00Z"",""Value"":""5742257.219"",""Count"":""3796349""}"
363;"2026-09-07T04:00:00.000Z";"2026-09-07T05:00:00.000Z";5560969.279;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-07T04:00:00Z"",""Value"":""5560969.279"",""Count"":""3796394""}"
363;"2026-09-07T03:00:00.000Z";"2026-09-07T04:00:00.000Z";5121881.655;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-07T03:00:00Z"",""Value"":""5121881.655"",""Count"":""3796396""}"
363;"2026-09-07T02:00:00.000Z";"2026-09-07T03:00:00.000Z";4590835.639;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-07T02:00:00Z"",""Value"":""4590835.639"",""Count"":""3796404""}"
363;"2026-09-07T01:00:00.000Z";"2026-09-07T02:00:00.000Z";4335159.633;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-07T01:00:00Z"",""Value"":""4335159.633"",""Count"":""3796450""}"
363;"2026-09-07T00:00:00.000Z";"2026-09-07T01:00:00.000Z";4287050.398;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-07T00:00:00Z"",""Value"":""4287050.398"",""Count"":""3796450""}"
363;"2026-09-06T23:00:00.000Z";"2026-09-07T00:00:00.000Z";4323850.575;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-06T23:00:00Z"",""Value"":""4323850.575"",""Count"":""3796450""}"
363;"2026-09-06T22:00:00.000Z";"2026-09-06T23:00:00.000Z";4447494.815;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-06T22:00:00Z"",""Value"":""4447494.815"",""Count"":""3796450""}"
363;"2026-09-06T21:00:00.000Z";"2026-09-06T22:00:00.000Z";4662620.687;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-06T21:00:00Z"",""Value"":""4662620.687"",""Count"":""3796451""}"
363;"2026-09-06T20:00:00.000Z";"2026-09-06T21:00:00.000Z";4919215.872;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-06T20:00:00Z"",""Value"":""4919215.872"",""Count"":""3795654""}"
363;"2026-09-06T19:00:00.000Z";"2026-09-06T20:00:00.000Z";5178714.567;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-06T19:00:00Z"",""Value"":""5178714.567"",""Count"":""3795655""}"
363;"2026-09-06T18:00:00.000Z";"2026-09-06T19:00:00.000Z";5122638.115;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-06T18:00:00Z"",""Value"":""5122638.115"",""Count"":""3795655""}"
363;"2026-09-06T17:00:00.000Z";"2026-09-06T18:00:00.000Z";5209650.115;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-06T17:00:00Z"",""Value"":""5209650.115"",""Count"":""3795655""}"
363;"2026-09-06T16:00:00.000Z";"2026-09-06T17:00:00.000Z";5100997.589;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-06T16:00:00Z"",""Value"":""5100997.589"",""Count"":""3795655""}"
363;"2026-09-06T15:00:00.000Z";"2026-09-06T16:00:00.000Z";4975355.039;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-06T15:00:00Z"",""Value"":""4975355.039"",""Count"":""3795656""}"
363;"2026-09-06T14:00:00.000Z";"2026-09-06T15:00:00.000Z";4850706.62;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-06T14:00:00Z"",""Value"":""4850706.62"",""Count"":""3795656""}"
363;"2026-09-06T13:00:00.000Z";"2026-09-06T14:00:00.000Z";4737782.906;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-06T13:00:00Z"",""Value"":""4737782.906"",""Count"":""3795656""}"
363;"2026-09-06T12:00:00.000Z";"2026-09-06T13:00:00.000Z";4664424.09;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-06T12:00:00Z"",""Value"":""4664424.09"",""Count"":""3795657""}"
363;"2026-09-06T11:00:00.000Z";"2026-09-06T12:00:00.000Z";4662126.946;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-06T11:00:00Z"",""Value"":""4662126.946"",""Count"":""3795657""}"
363;"2026-09-06T10:00:00.000Z";"2026-09-06T11:00:00.000Z";4674069.313;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-06T10:00:00Z"",""Value"":""4674069.313"",""Count"":""3795657""}"
363;"2026-09-06T09:00:00.000Z";"2026-09-06T10:00:00.000Z";4690017.907;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-06T09:00:00Z"",""Value"":""4690017.907"",""Count"":""3795657""}"
363;"2026-09-06T08:00:00.000Z";"2026-09-06T09:00:00.000Z";4674108.4;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-06T08:00:00Z"",""Value"":""4674108.4"",""Count"":""3795656""}"
363;"2026-09-06T07:00:00.000Z";"2026-09-06T08:00:00.000Z";4574068.257;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-06T07:00:00Z"",""Value"":""4574068.257"",""Count"":""3795656""}"
363;"2026-09-06T06:00:00.000Z";"2026-09-06T07:00:00.000Z";4426480.68;"{""TimeSeriesType"":""CTT_SUM_CONS_ACP"",""Res"":""PT1H"",""Uom"":""KWH"",""ReadTS"":""2026-09-06T06:00:00Z"",""Value"":""4426480.68"",""Count"":""3795682""}"
